Folder,Area,Width,Height,Alpha,Ep,K,N
Files_-2221745739206400189,324,18,18,73.30075577,0.1,0.72252731,2
Files_989713895627799701,324,18,18,70.70995378,0.1,0.78408134,2
Files_6253266982228884943,324,18,18,68.19859051,0.1,0.8422864,2
Files_8185607645682119152,324,18,18,65.77225468,0.1,0.88497567,2
Files_-265327436472073672,324,18,18,63.43494882,0.1,0.89807025,2
Files_-8382693940268651129,324,18,18,61.18920626,0.1,0.95097073,2
Files_4856946657903629597,324,18,18,59.03624347,0.1,0.970377,2
Files_-1787747005104330031,324,18,18,56.97613244,0.1,0.97923089,2
Files_6902383006351588139,324,18,18,55.0079798,0.1,0.96293845,2
Files_6521444313874463022,342,18,19,74.1342922,0.1,0.75201455,2
Files_3305953000990611068,342,18,19,71.65556576,0.1,0.8205626,2
Files_-951278578127482226,342,18,19,69.24592868,0.1,0.87087009,2
Files_-5940294151211749478,342,18,19,66.91068293,0.1,0.91726503,2
Files_-5679951242901724632,342,18,19,64.65382406,0.1,0.93833013,2
Files_893949421564147476,342,18,19,62.47811453,0.1,1.00182453,2
Files_-2036939995822157206,342,18,19,60.38518835,0.1,1.01378158,2
Files_4126890116501435022,342,18,19,58.37567574,0.1,1.02068472,2
Files_-8917713654268244347,342,18,19,56.44933799,0.1,1.02247645,2
Files_6855380806209516173,360,18,20,74.89042488,0.1,0.78194866,2
Files_7012554460325854125,360,18,20,72.51557268,0.1,0.86974797,2
Files_-2967917713974795295,360,18,20,70.20112365,0.1,0.9130746,2
Files_6665451253667422025,360,18,20,67.95205254,0.1,0.96530701,2
Files_9042067150009450468,360,18,20,65.77225468,0.1,0.9863076,2
Files_2406575718617583275,360,18,20,63.66459,0.1,1.03929955,2
Files_5529303773262002338,360,18,20,61.63095371,0.1,1.04423299,2
Files_8615174652379312467,360,18,20,59.67236588,0.1,1.05910866,2
Files_2930586569422290751,360,18,20,57.78907228,0.1,1.0373842,2
Files_-4908031249001699079,378,18,21,75.57922687,0.1,0.81763012,2
Files_8484862417085319179,378,18,21,73.30075577,0.1,0.8872518,2
Files_-4243917404683681063,378,18,21,71.07535558,0.1,0.94747009,2
Files_-4702525859552702925,378,18,21,68.90766049,0.1,0.99181792,2
Files_-8396466721082114994,378,18,21,66.80140949,0.1,1.04016434,2
Files_6771510658288732587,378,18,21,64.75947074,0.1,1.06128896,2
Files_5032066664508732028,378,18,21,62.78388844,0.1,1.07323114,2
Files_-5513483224934818042,378,18,21,60.87594651,0.1,1.07835456,2
Files_-2883189259514202651,378,18,21,59.03624347,0.1,1.07895242,2
Files_-130759144598319740,396,18,22,76.2091331,0.1,0.84975941,2
Files_1000132003200643436,396,18,22,74.02021288,0.1,0.9127757,2
Files_-6137151936096002377,396,18,22,71.87813975,0.1,0.9927772,2
Files_1892999384732062291,396,18,22,69.78721046,0.1,1.03557586,2
Files_-8128152715483181585,396,18,22,67.75097634,0.1,1.08576362,2
Files_-1991586118475958789,396,18,22,65.77225468,0.1,1.10673795,2
Files_2915655948592374749,396,18,22,63.85315876,0.1,1.10991171,2
Files_-8300176230774698923,396,18,22,61.99514261,0.1,1.11500342,2
Files_-8842873276713391771,396,18,22,60.19905631,0.1,1.09876906,2
Files_-8325626734860302467,414,18,23,76.78725312,0.1,0.87812007,2
Files_9057569747645546026,414,18,23,74.68166421,0.1,0.95605352,2
Files_-8367893761681252232,414,18,23,72.61761112,0.1,1.02090328,2
Files_4832204794978124775,414,18,23,70.59906602,0.1,1.0725007,2
Files_8306114445763645054,414,18,23,68.62937773,0.1,1.10389108,2
Files_-2162996133155148008,414,18,23,66.71127462,0.1,1.13864294,2
Files_-7593027769111548150,414,18,23,64.84688286,0.1,1.15258463,2
